"Timestamp","SG010-CM06002 Purified (L)","SG010-CM06006 Basement (L)","SG010-CM06001 Admin (L)","SG010-CM06008 Logistics (L)","SG010-CM06009 BB & Tab GF (L)","SG080-FM06001 QC Lab 2 & SBP (L)","SG080-FM06002 Bin Washer (L)","SG010-CM06005 Packaging (L)","SG010-CM06010 Tab L3 (TCW01/02) (L)"
"2025-08-28 07:30:00",0,0,140,1380,490,0,0,0,0
"2025-08-28 07:45:00",340,320,150,1540,450,0,0,0,0
"2025-08-28 08:00:00",0,0,260,1550,500,0,0,0,0
"2025-08-28 08:15:00",0,0,160,1350,530,10,0,10,0
"2025-08-28 08:30:00",0,0,100,1190,460,0,0,0,0
"2025-08-28 08:45:00",200,180,160,1170,460,0,160,10,0
"2025-08-28 09:00:00",570,520,330,1170,450,20,150,0,0
"2025-08-28 09:15:00",420,390,160,1150,580,0,420,10,0
"2025-08-28 09:30:00",390,360,290,1160,590,30,0,0,0
"2025-08-28 09:45:00",10,0,420,1190,590,80,0,0,0
"2025-08-28 10:00:00",200,190,530,1210,490,10,0,0,0
"2025-08-28 10:15:00",0,0,380,1180,510,0,0,10,0
"2025-08-28 10:30:00",0,0,430,1240,450,0,0,0,0
"2025-08-28 10:45:00",280,260,360,1210,420,10,0,0,0
"2025-08-28 11:00:00",110,100,320,1200,470,20,0,0,0
"2025-08-28 11:15:00",0,0,210,1170,450,10,0,0,0
"2025-08-28 11:30:00",0,0,390,1220,460,10,0,0,0
"2025-08-28 11:45:00",0,0,250,1180,470,10,0,0,0
"2025-08-28 12:00:00",350,320,490,1180,430,0,0,10,890
"2025-08-28 12:15:00",0,0,250,1190,460,10,0,0,0
"2025-08-28 12:30:00",430,400,220,1170,440,0,0,10,130
"2025-08-28 12:45:00",370,340,140,1570,460,0,0,0,750
"2025-08-28 13:00:00",560,520,390,1560,510,10,0,10,0
"2025-08-28 13:15:00",490,440,270,1560,580,0,0,0,0
"2025-08-28 13:30:00",20,20,210,1250,620,0,0,10,0
"2025-08-28 13:45:00",0,0,270,1160,620,0,0,0,0
"2025-08-28 14:00:00",0,0,400,1190,450,10,0,0,0
"2025-08-28 14:15:00",180,170,260,1200,460,10,0,0,0
"2025-08-28 14:30:00",0,0,110,1190,430,0,0,0,0
"2025-08-28 14:45:00",320,300,170,1190,490,10,0,0,0
"2025-08-28 15:00:00",60,50,90,1150,420,0,0,0,880
"2025-08-28 15:15:00",0,0,100,1200,470,0,0,10,0
"2025-08-28 15:30:00",0,0,190,1190,460,10,0,0,0
"2025-08-28 15:45:00",390,350,90,1190,490,0,0,0,0
"2025-08-28 16:00:00",0,0,50,1150,450,0,200,0,0
"2025-08-28 16:15:00",380,360,100,1210,460,0,150,0,0
"2025-08-28 16:30:00",390,350,30,1200,510,0,350,0,0
"2025-08-28 16:45:00",190,190,50,1180,540,10,0,0,0
"2025-08-28 17:00:00",0,0,20,1190,530,0,0,0,0
"2025-08-28 17:15:00",0,0,30,1190,500,0,0,0,0
"2025-08-28 17:30:00",0,0,10,1170,490,0,0,0,0
"2025-08-28 17:45:00",400,360,20,1140,510,0,0,10,0
"2025-08-28 18:00:00",0,0,10,1400,470,0,0,0,0
"2025-08-28 18:15:00",0,0,0,1580,450,0,0,0,0
"2025-08-28 18:30:00",0,0,20,1500,490,0,0,0,0
"2025-08-28 18:45:00",20,20,20,1170,460,0,0,0,0
"2025-08-28 19:00:00",370,350,20,1160,530,0,0,0,0
"2025-08-28 19:15:00",0,0,0,1190,470,0,0,0,0
"2025-08-28 19:30:00",0,0,0,1170,480,0,0,0,0
"2025-08-28 19:45:00",200,180,0,1170,470,0,0,0,0
"2025-08-28 20:00:00",0,0,0,1190,460,0,0,0,0
"2025-08-28 20:15:00",0,0,0,1170,530,0,0,0,0
"2025-08-28 20:30:00",370,340,10,1140,450,0,0,0,0
"2025-08-28 20:45:00",140,130,0,1140,490,0,300,0,0
"2025-08-28 21:00:00",440,410,0,1140,440,0,430,0,0
"2025-08-28 21:15:00",570,520,0,1150,440,0,0,0,0
"2025-08-28 21:30:00",370,350,0,1140,440,0,0,0,0
"2025-08-28 21:45:00",380,340,0,1140,450,0,0,0,0
"2025-08-28 22:00:00",0,0,0,1160,480,0,0,0,0
"2025-08-28 22:15:00",0,0,0,1170,520,0,0,0,0
"2025-08-28 22:30:00",0,0,0,1270,470,0,0,0,0
"2025-08-28 22:45:00",0,0,0,1560,460,0,0,0,0
"2025-08-28 23:00:00",350,320,0,1550,480,0,0,0,0
"2025-08-28 23:15:00",0,0,0,1570,480,0,0,0,0
"2025-08-28 23:30:00",0,0,0,1280,470,0,0,0,0
"2025-08-28 23:45:00",380,350,0,1270,430,0,310,0,0
"2025-08-29 00:00:00",390,350,0,1150,450,0,410,0,0
"2025-08-29 00:15:00",370,350,0,1150,450,0,0,10,0
"2025-08-29 00:30:00",210,190,0,1140,450,0,0,0,0
"2025-08-29 00:45:00",0,0,0,1140,450,0,0,0,0
"2025-08-29 01:00:00",0,0,0,1150,450,0,0,0,0
"2025-08-29 01:15:00",0,0,0,1160,470,0,0,0,0
"2025-08-29 01:30:00",380,350,0,1160,520,0,0,0,0
"2025-08-29 01:45:00",0,0,0,1160,540,0,0,0,0
"2025-08-29 02:00:00",0,0,0,1160,630,0,0,0,0
"2025-08-29 02:15:00",0,0,0,1180,570,0,0,0,0
"2025-08-29 02:30:00",0,0,10,1190,550,0,0,0,0
"2025-08-29 02:45:00",380,350,0,1130,560,0,0,0,0
"2025-08-29 03:00:00",0,0,0,1150,550,0,0,0,0
"2025-08-29 03:15:00",0,0,0,1140,570,0,0,0,0
"2025-08-29 03:30:00",0,0,0,1150,560,0,0,0,0
"2025-08-29 03:45:00",200,180,0,1140,600,0,0,0,0
"2025-08-29 04:00:00",0,0,0,1160,640,0,0,0,0
"2025-08-29 04:15:00",330,310,0,1170,510,0,0,0,0
"2025-08-29 04:30:00",50,40,10,1150,480,0,0,0,0
"2025-08-29 04:45:00",0,0,0,1150,510,0,0,0,0
"2025-08-29 05:00:00",190,180,0,1180,470,0,0,0,0
"2025-08-29 05:15:00",0,0,30,1160,450,0,0,0,0
"2025-08-29 05:30:00",0,0,30,1290,490,10,0,0,0
"2025-08-29 05:45:00",0,0,10,1540,520,20,0,0,0
"2025-08-29 06:00:00",0,0,0,1550,480,0,0,0,0
"2025-08-29 06:15:00",400,370,0,1520,500,0,0,0,0
"2025-08-29 06:30:00",0,0,50,1240,500,0,0,0,0
"2025-08-29 06:45:00",0,0,320,1130,550,0,0,0,0
"2025-08-29 07:00:00",0,0,190,1150,530,0,0,0,0
"2025-08-29 07:15:00",380,350,50,1160,490,0,0,0,0
"2025-08-29 07:30:00",0,0,80,1160,480,0,0,0,0
"2025-08-29 07:45:00",390,360,90,1150,520,0,0,0,0
"2025-08-29 08:00:00",380,360,160,1200,510,0,0,0,0
"2025-08-29 08:15:00",320,290,70,1170,490,10,0,0,0
"2025-08-29 08:30:00",0,0,130,1200,500,0,0,10,0
"2025-08-29 08:45:00",380,350,90,1160,450,0,0,0,0
"2025-08-29 09:00:00",380,350,510,1190,460,0,0,10,0
"2025-08-29 09:15:00",0,0,310,1170,480,0,0,0,0
"2025-08-29 09:30:00",0,0,280,1140,470,20,0,0,580
"2025-08-29 09:45:00",380,350,430,1150,480,80,0,0,310
"2025-08-29 10:00:00",380,350,380,1160,500,0,0,0,0
"2025-08-29 10:15:00",360,330,450,1180,460,10,0,0,0
"2025-08-29 10:30:00",0,0,390,1190,460,10,0,10,0
"2025-08-29 10:45:00",0,0,320,1200,500,10,0,0,0
"2025-08-29 11:00:00",0,0,250,1140,480,10,0,0,890
"2025-08-29 11:15:00",390,350,190,1200,440,0,0,0,0
"2025-08-29 11:30:00",380,360,210,1180,440,0,0,0,0
"2025-08-29 11:45:00",360,330,110,1160,480,0,0,10,0
"2025-08-29 12:00:00",0,0,380,1180,510,10,0,0,0
"2025-08-29 12:15:00",200,180,200,1170,440,0,300,0,0
"2025-08-29 12:30:00",550,510,160,1160,450,0,190,10,0
"2025-08-29 12:45:00",410,380,210,1160,480,0,0,0,0
"2025-08-29 13:00:00",320,300,240,1150,530,0,0,20,0
"2025-08-29 13:15:00",0,0,320,1180,450,0,0,0,0
"2025-08-29 13:30:00",0,0,230,1170,490,0,0,0,0
"2025-08-29 13:45:00",0,0,360,1180,480,10,0,0,0
"2025-08-29 14:00:00",200,180,300,1170,460,0,0,0,0
"2025-08-29 14:15:00",390,360,430,1550,420,0,0,0,0
"2025-08-29 14:30:00",0,0,270,1570,460,0,0,10,0
"2025-08-29 14:45:00",400,370,130,1540,450,0,0,0,0
"2025-08-29 15:00:00",0,0,60,1500,470,0,0,0,0
"2025-08-29 15:15:00",360,340,50,1160,450,0,0,0,0
"2025-08-29 15:30:00",380,340,60,1140,450,0,0,0,0
"2025-08-29 15:45:00",390,370,50,1150,460,0,0,0,0
"2025-08-29 16:00:00",0,0,40,1180,460,0,0,0,0
"2025-08-29 16:15:00",210,190,20,1160,480,0,0,0,0
"2025-08-29 16:30:00",0,0,10,1180,460,0,0,0,0
"2025-08-29 16:45:00",0,0,10,1180,470,0,0,0,0
"2025-08-29 17:00:00",360,340,10,1160,500,0,0,0,0
"2025-08-29 17:15:00",0,0,30,1160,500,0,0,0,0
"2025-08-29 17:30:00",0,0,10,1170,480,10,0,0,0
"2025-08-29 17:45:00",350,320,0,1170,480,0,0,0,0
"2025-08-29 18:00:00",0,0,0,1170,540,0,0,0,0
"2025-08-29 18:15:00",0,0,0,1180,500,0,0,0,0
"2025-08-29 18:30:00",0,0,20,1200,500,0,0,0,0
"2025-08-29 18:45:00",270,260,10,1160,490,0,0,0,0
"2025-08-29 19:00:00",70,60,0,1190,500,0,0,10,0
"2025-08-29 19:15:00",0,0,10,1180,480,0,0,0,0
"2025-08-29 19:30:00",0,0,0,1200,460,0,0,0,0
"2025-08-29 19:45:00",0,0,0,1180,470,0,0,0,0
"2025-08-29 20:00:00",340,310,0,1150,440,0,300,0,0
"2025-08-29 20:15:00",390,360,0,1150,430,0,200,0,0
"2025-08-29 20:30:00",380,350,0,1150,430,0,230,0,0
"2025-08-29 20:45:00",380,350,0,1280,430,0,0,0,0
"2025-08-29 21:00:00",350,330,0,1520,520,0,0,0,0
"2025-08-29 21:15:00",420,380,0,1370,440,0,0,0,0
"2025-08-29 21:30:00",0,0,0,1180,460,0,0,0,0
"2025-08-29 21:45:00",0,0,0,1180,480,0,0,0,0
"2025-08-29 22:00:00",0,0,0,1180,460,0,0,0,0
"2025-08-29 22:15:00",0,0,0,1170,490,0,0,0,0
"2025-08-29 22:30:00",350,320,0,1150,460,0,0,0,0
"2025-08-29 22:45:00",0,0,0,1150,460,0,0,0,0
"2025-08-29 23:00:00",0,0,0,1150,470,0,10,0,0
"2025-08-29 23:15:00",380,350,0,1150,450,0,290,10,0
"2025-08-29 23:30:00",390,360,0,1160,440,0,190,0,0
"2025-08-29 23:45:00",380,360,0,1150,440,0,0,0,0
"2025-08-30 00:00:00",0,0,0,1150,510,0,160,0,0
"2025-08-30 00:15:00",380,350,0,1390,430,0,150,0,0
"2025-08-30 00:30:00",390,360,0,1510,430,0,200,0,0
"2025-08-30 00:45:00",370,340,0,1320,450,0,0,0,0
"2025-08-30 01:00:00",0,0,0,1150,460,0,0,0,0
"2025-08-30 01:15:00",0,0,0,1170,470,0,0,0,0
"2025-08-30 01:30:00",0,0,0,1170,470,0,0,0,0
"2025-08-30 01:45:00",350,320,0,1160,450,0,0,0,0
"2025-08-30 02:00:00",0,0,0,1160,450,0,310,0,0
"2025-08-30 02:15:00",550,510,10,1150,450,0,370,0,0
"2025-08-30 02:30:00",410,370,0,1140,440,0,0,0,0
"2025-08-30 02:45:00",160,150,0,1140,450,0,0,0,0
"2025-08-30 03:00:00",0,0,0,1150,460,0,0,0,0
"2025-08-30 03:15:00",0,0,0,1160,460,0,0,0,0
"2025-08-30 03:30:00",0,0,0,1170,460,0,0,0,0
"2025-08-30 03:45:00",350,320,0,1150,440,0,0,0,0
"2025-08-30 04:00:00",0,0,0,1140,470,0,0,0,0
"2025-08-30 04:15:00",0,0,0,1170,470,0,0,0,0
"2025-08-30 04:30:00",0,0,20,1160,470,0,0,0,0
"2025-08-30 04:45:00",220,200,0,1170,450,0,0,0,0
"2025-08-30 05:00:00",120,110,0,1150,470,0,0,0,0
"2025-08-30 05:15:00",0,0,0,1150,520,0,0,0,0
"2025-08-30 05:30:00",0,0,0,1200,460,0,0,0,0
"2025-08-30 05:45:00",190,180,0,1480,460,0,0,0,0
"2025-08-30 06:00:00",0,0,0,1550,470,0,0,0,0
"2025-08-30 06:15:00",0,0,10,1540,490,0,0,0,0
"2025-08-30 06:30:00",380,350,280,1210,470,0,0,0,0
"2025-08-30 06:45:00",0,0,70,1140,490,0,0,0,0
"2025-08-30 07:00:00",0,0,30,1170,530,0,0,0,0
"2025-08-30 07:15:00",380,350,40,1140,450,0,0,0,0
"2025-08-30 07:30:00",380,350,0,1140,550,0,0,0,0
"2025-08-30 07:45:00",0,0,0,1180,480,0,0,0,0
"2025-08-30 08:00:00",0,0,0,1180,510,0,0,0,0
"2025-08-30 08:15:00",200,180,0,1180,530,0,0,0,0
"2025-08-30 08:30:00",0,0,60,1170,530,0,0,0,0
"2025-08-30 08:45:00",0,0,30,1170,470,0,0,0,0
"2025-08-30 09:00:00",360,340,40,1150,590,0,0,0,0
"2025-08-30 09:15:00",0,0,0,1150,700,0,0,0,0
"2025-08-30 09:30:00",0,0,10,1140,690,20,180,0,0
"2025-08-30 09:45:00",400,370,70,1140,700,70,180,10,0
"2025-08-30 10:00:00",390,360,170,1140,650,0,350,0,0
"2025-08-30 10:15:00",380,350,200,1130,670,0,0,0,0
"2025-08-30 10:30:00",0,0,50,1160,690,0,0,0,0
"2025-08-30 10:45:00",0,0,0,1150,660,0,0,0,0
"2025-08-30 11:00:00",0,0,10,1180,560,0,0,0,0
"2025-08-30 11:15:00",340,320,10,1170,450,0,0,0,0
"2025-08-30 11:30:00",390,350,10,1160,430,0,0,0,0
"2025-08-30 11:45:00",390,360,0,1170,460,0,0,0,0
"2025-08-30 12:00:00",380,350,0,1150,450,0,0,0,0
"2025-08-30 12:15:00",380,350,0,1150,440,0,0,0,0
"2025-08-30 12:30:00",380,350,0,1150,450,0,0,0,0
"2025-08-30 12:45:00",0,0,10,1170,470,0,0,0,0
"2025-08-30 13:00:00",0,0,0,1180,480,0,0,0,0
"2025-08-30 13:15:00",0,0,10,1170,490,0,0,0,0
"2025-08-30 13:30:00",270,250,0,1340,450,0,0,0,0
"2025-08-30 13:45:00",80,70,20,1520,470,0,0,0,0
"2025-08-30 14:00:00",0,0,0,1570,470,0,0,0,0
"2025-08-30 14:15:00",190,180,0,1430,480,0,0,0,0
"2025-08-30 14:30:00",0,0,0,1180,460,0,0,0,0
"2025-08-30 14:45:00",320,300,0,1160,450,0,0,0,0
"2025-08-30 15:00:00",450,410,0,1160,460,0,0,0,0
"2025-08-30 15:15:00",0,0,0,1160,460,0,0,0,0
"2025-08-30 15:30:00",0,0,0,1180,470,0,0,0,0
"2025-08-30 15:45:00",390,370,0,1150,450,0,0,0,0
"2025-08-30 16:00:00",0,0,0,1140,460,0,0,0,0
"2025-08-30 16:15:00",0,0,0,1140,470,0,0,0,0
"2025-08-30 16:30:00",200,180,0,1180,470,0,0,0,0
"2025-08-30 16:45:00",0,0,10,40,480,0,0,0,0
"2025-08-30 17:00:00",0,0,10,0,480,0,0,0,0
"2025-08-30 17:15:00",0,0,0,90,480,0,0,0,0
"2025-08-30 17:30:00",380,350,0,0,460,0,0,0,0
"2025-08-30 17:45:00",0,0,0,10,470,0,0,0,0
"2025-08-30 18:00:00",390,360,0,0,440,0,310,0,0
"2025-08-30 18:15:00",400,360,0,0,500,0,390,10,0
"2025-08-30 18:30:00",380,360,10,0,490,0,0,0,0
"2025-08-30 18:45:00",0,0,0,0,500,0,0,0,0
"2025-08-30 19:00:00",0,0,0,0,500,0,0,0,0
"2025-08-30 19:15:00",0,0,0,0,490,0,0,0,0
"2025-08-30 19:30:00",0,0,0,0,470,0,0,0,0
"2025-08-30 19:45:00",520,470,0,0,450,0,0,0,0
"2025-08-30 20:00:00",0,0,0,490,460,0,310,0,0
"2025-08-30 20:15:00",380,360,0,670,450,0,260,0,0
"2025-08-30 20:30:00",370,340,0,60,460,0,140,0,0
"2025-08-30 20:45:00",320,290,0,40,500,0,0,0,0
"2025-08-30 21:00:00",0,0,0,0,490,0,0,0,0
"2025-08-30 21:15:00",0,0,0,0,470,0,0,0,0
"2025-08-30 21:30:00",0,0,0,0,480,0,0,0,0
"2025-08-30 21:45:00",340,320,0,0,480,0,0,0,0
"2025-08-30 22:00:00",0,0,0,0,460,0,0,0,0
"2025-08-30 22:15:00",0,0,0,0,460,0,0,0,0
"2025-08-30 22:30:00",0,0,0,30,460,0,0,0,0
"2025-08-30 22:45:00",200,180,0,0,480,0,0,0,0
"2025-08-30 23:00:00",150,140,0,0,480,0,0,0,0
"2025-08-30 23:15:00",0,0,0,0,450,0,0,0,0
"2025-08-30 23:30:00",0,0,0,0,460,0,140,0,0
"2025-08-30 23:45:00",380,350,0,0,450,0,170,0,0
"2025-08-31 00:00:00",390,360,0,30,440,0,190,0,0
"2025-08-31 00:15:00",380,350,0,20,500,0,0,0,0
"2025-08-31 00:30:00",380,340,0,0,490,0,0,0,0
"2025-08-31 00:45:00",380,350,0,0,450,0,0,0,0
"2025-08-31 01:00:00",390,360,0,150,440,0,300,0,0
"2025-08-31 01:15:00",380,350,0,700,430,0,420,0,0
"2025-08-31 01:30:00",380,350,0,630,470,0,0,0,0
"2025-08-31 01:45:00",0,0,0,0,480,0,0,0,0
"2025-08-31 02:00:00",0,0,0,40,470,0,0,0,0
"2025-08-31 02:15:00",190,180,0,90,460,0,0,0,0
"2025-08-31 02:30:00",0,0,0,30,480,0,0,0,0
"2025-08-31 02:45:00",0,0,0,0,470,0,0,0,0
"2025-08-31 03:00:00",370,340,0,0,450,0,0,0,0
"2025-08-31 03:15:00",0,0,0,0,470,0,0,0,0
"2025-08-31 03:30:00",0,0,0,30,470,0,0,0,0
"2025-08-31 03:45:00",190,180,0,0,450,0,0,0,0
"2025-08-31 04:00:00",150,140,0,0,470,0,0,0,0
"2025-08-31 04:15:00",0,0,0,0,510,0,0,0,0
"2025-08-31 04:30:00",0,0,0,0,490,0,0,0,0
"2025-08-31 04:45:00",0,0,0,0,510,0,0,0,0
"2025-08-31 05:00:00",350,320,0,0,450,0,0,0,0
"2025-08-31 05:15:00",0,0,0,60,460,0,0,0,0
"2025-08-31 05:30:00",0,0,0,0,500,0,0,0,0
"2025-08-31 05:45:00",0,0,0,0,470,0,0,0,0
"2025-08-31 06:00:00",190,180,0,0,470,0,0,0,0
"2025-08-31 06:15:00",0,0,0,0,460,0,0,0,0
"2025-08-31 06:30:00",0,0,0,0,490,0,0,0,0
"2025-08-31 06:45:00",370,340,20,590,460,0,0,0,0
"2025-08-31 07:00:00",0,0,0,670,520,0,0,0,0
"2025-08-31 07:15:00",0,0,0,170,470,0,0,0,0
"2025-08-31 07:30:00",200,180,0,0,470,0,0,0,0
"2025-08-31 07:45:00",0,0,10,0,470,0,0,0,0
"2025-08-31 08:00:00",0,0,0,0,490,0,0,0,0
"2025-08-31 08:15:00",0,0,10,0,470,0,0,0,0
"2025-08-31 08:30:00",370,340,0,20,470,0,0,0,0
"2025-08-31 08:45:00",0,0,0,0,470,0,0,0,0
"2025-08-31 09:00:00",0,0,0,0,480,0,0,0,0
"2025-08-31 09:15:00",0,0,0,0,480,0,0,0,0
"2025-08-31 09:30:00",0,0,0,0,460,30,0,0,0
"2025-08-31 09:45:00",390,360,0,10,470,70,0,0,0
"2025-08-31 10:00:00",0,0,0,40,450,0,0,0,0
"2025-08-31 10:15:00",0,0,0,0,490,0,0,0,0
"2025-08-31 10:30:00",0,0,0,0,470,0,0,0,0
"2025-08-31 10:45:00",380,350,0,150,490,0,0,0,0
"2025-08-31 11:00:00",0,0,0,680,480,0,0,0,0
"2025-08-31 11:15:00",390,370,330,420,450,0,0,0,0
"2025-08-31 11:30:00",380,340,0,30,460,0,0,0,0
"2025-08-31 11:45:00",0,0,10,0,490,0,0,0,0
"2025-08-31 12:00:00",360,330,140,0,450,0,0,0,0
"2025-08-31 12:15:00",0,0,0,0,480,0,0,0,0
"2025-08-31 12:30:00",0,0,10,0,470,0,0,0,0
"2025-08-31 12:45:00",190,180,0,0,460,0,0,0,0
"2025-08-31 13:00:00",0,0,0,10,450,0,0,0,0
"2025-08-31 13:15:00",0,0,0,20,470,0,0,0,0
"2025-08-31 13:30:00",0,0,0,0,470,0,0,0,0
"2025-08-31 13:45:00",390,350,0,0,470,0,0,0,0
"2025-08-31 14:00:00",0,0,0,0,490,0,0,0,0
"2025-08-31 14:15:00",0,0,0,0,470,0,0,0,0
"2025-08-31 14:30:00",190,180,0,0,480,0,0,0,0
"2025-08-31 14:45:00",0,0,0,50,460,0,0,0,0
"2025-08-31 15:00:00",0,0,10,0,480,0,0,0,0
"2025-08-31 15:15:00",390,360,0,0,450,0,0,0,0
"2025-08-31 15:30:00",0,0,0,0,460,0,0,0,0
"2025-08-31 15:45:00",0,0,0,0,470,0,0,0,0
"2025-08-31 16:00:00",0,0,0,0,460,0,0,0,0
"2025-08-31 16:15:00",380,360,0,0,470,0,0,0,0
"2025-08-31 16:30:00",390,350,0,40,440,0,0,0,0
"2025-08-31 16:45:00",0,0,0,0,470,0,0,0,0
"2025-08-31 17:00:00",320,290,0,0,460,0,0,0,0
"2025-08-31 17:15:00",0,0,0,0,470,0,0,0,0
"2025-08-31 17:30:00",560,520,0,0,450,0,0,0,0
"2025-08-31 17:45:00",370,340,0,0,450,0,0,0,0
"2025-08-31 18:00:00",0,0,0,40,460,0,0,0,0
"2025-08-31 18:15:00",0,0,0,380,520,0,0,0,0
"2025-08-31 18:30:00",380,340,0,670,460,0,0,0,0
"2025-08-31 18:45:00",0,0,0,540,510,0,0,0,0
"2025-08-31 19:00:00",0,0,0,0,530,0,0,0,0
"2025-08-31 19:15:00",0,0,0,0,470,0,0,0,0
"2025-08-31 19:30:00",190,190,0,0,510,0,0,0,0
"2025-08-31 19:45:00",370,340,0,30,450,0,0,0,0
"2025-08-31 20:00:00",0,0,0,10,470,0,0,0,0
"2025-08-31 20:15:00",380,350,0,0,480,0,0,0,0
"2025-08-31 20:30:00",390,360,0,0,470,0,150,0,0
"2025-08-31 20:45:00",370,340,0,0,460,0,160,0,0
"2025-08-31 21:00:00",390,360,0,0,450,0,400,0,0
"2025-08-31 21:15:00",400,360,0,20,460,0,0,0,0
"2025-08-31 21:30:00",390,360,10,10,460,0,0,0,0
"2025-08-31 21:45:00",0,0,0,0,470,0,0,0,0
"2025-08-31 22:00:00",0,0,0,0,480,0,0,0,0
"2025-08-31 22:15:00",180,170,0,0,460,0,0,0,0
"2025-08-31 22:30:00",0,0,0,0,480,0,0,0,0
"2025-08-31 22:45:00",0,0,0,0,460,0,0,0,0
"2025-08-31 23:00:00",380,340,0,40,470,0,0,0,0
"2025-08-31 23:15:00",0,0,0,0,470,0,0,0,0
"2025-08-31 23:30:00",0,0,0,0,470,0,0,0,0
"2025-08-31 23:45:00",360,330,0,0,450,0,0,0,0
"2025-09-01 00:00:00",0,0,0,0,450,0,0,0,0
"2025-09-01 00:15:00",0,0,0,0,520,0,0,0,0
"2025-09-01 00:30:00",0,0,0,0,480,0,0,0,0
"2025-09-01 00:45:00",0,0,0,30,460,0,0,0,0
"2025-09-01 01:00:00",340,320,0,0,440,0,0,0,0
"2025-09-01 01:15:00",0,0,0,0,460,0,0,0,0
"2025-09-01 01:30:00",0,0,0,0,450,0,0,0,0
"2025-09-01 01:45:00",0,0,0,390,430,0,0,0,0
"2025-09-01 02:00:00",200,180,0,650,450,0,0,0,0
"2025-09-01 02:15:00",0,0,0,360,450,0,0,0,0
"2025-09-01 02:30:00",0,0,0,0,460,0,0,0,0
"2025-09-01 02:45:00",370,340,0,0,440,0,0,0,0
"2025-09-01 03:00:00",0,0,0,0,480,0,0,0,0
"2025-09-01 03:15:00",0,0,0,0,470,0,0,0,0
"2025-09-01 03:30:00",190,170,0,0,450,0,0,0,0
"2025-09-01 03:45:00",0,0,0,0,450,0,0,0,0
"2025-09-01 04:00:00",0,0,0,30,450,0,0,0,0
"2025-09-01 04:15:00",0,0,0,0,480,0,0,0,0
"2025-09-01 04:30:00",380,350,0,0,510,0,0,0,0
"2025-09-01 04:45:00",190,180,0,0,510,0,0,0,0
"2025-09-01 05:00:00",530,490,0,0,450,0,0,0,0
"2025-09-01 05:15:00",70,60,40,0,460,0,0,10,0
"2025-09-01 05:30:00",0,0,10,0,460,30,0,0,0
"2025-09-01 05:45:00",330,300,20,60,470,0,0,0,0
"2025-09-01 06:00:00",190,180,0,0,470,0,0,0,0
"2025-09-01 06:15:00",270,250,0,0,530,10,0,0,0
"2025-09-01 06:30:00",310,290,0,0,470,0,0,0,0
"2025-09-01 06:45:00",310,290,380,0,600,0,0,0,0
"2025-09-01 07:00:00",80,70,230,0,550,0,0,0,0
"2025-09-01 07:15:00",380,360,60,50,480,0,0,0,0
"2025-09-01 07:30:00",780,710,10,10,520,0,0,0,0
"2025-09-01 07:45:00",200,190,190,0,490,0,0,0,0
"2025-09-01 08:00:00",0,0,180,0,500,0,0,0,420
"2025-09-01 08:15:00",390,360,170,20,440,0,0,0,180
"2025-09-01 08:30:00",400,360,360,10,460,0,0,0,890
"2025-09-01 08:45:00",390,370,330,10,470,10,310,0,0
"2025-09-01 09:00:00",390,350,270,610,490,0,170,0,0
"2025-09-01 09:15:00",400,370,220,680,570,0,310,0,0
"2025-09-01 09:30:00",410,380,270,500,430,40,0,0,880
"2025-09-01 09:45:00",400,360,550,50,500,70,40,20,0
"2025-09-01 10:00:00",380,360,500,50,510,0,140,0,0
"2025-09-01 10:15:00",580,530,430,30,600,10,330,0,0
"2025-09-01 10:30:00",200,190,330,60,480,20,0,0,0
"2025-09-01 10:45:00",0,0,410,40,470,0,0,0,880
"2025-09-01 11:00:00",390,350,450,70,460,10,0,0,0
"2025-09-01 11:15:00",370,350,280,50,560,20,0,0,0
"2025-09-01 11:30:00",0,0,450,40,520,0,0,10,890
"2025-09-01 11:45:00",360,330,540,20,450,10,0,0,0
"2025-09-01 12:00:00",0,0,430,90,490,0,0,10,0
"2025-09-01 12:15:00",0,0,430,0,490,10,0,0,0
"2025-09-01 12:30:00",380,350,320,30,510,0,0,0,0
"2025-09-01 12:45:00",380,350,310,80,490,0,0,10,0
"2025-09-01 13:00:00",0,0,200,10,460,0,0,0,890
"2025-09-01 13:15:00",380,350,270,30,540,20,0,0,0
"2025-09-01 13:30:00",380,350,320,70,490,0,0,0,0
"2025-09-01 13:45:00",560,510,350,40,480,0,0,0,0
"2025-09-01 14:00:00",0,0,430,30,550,10,0,0,0
"2025-09-01 14:15:00",0,0,330,50,440,0,0,10,890
"2025-09-01 14:30:00",0,0,280,50,450,0,0,0,0
"2025-09-01 14:45:00",240,220,90,40,510,0,0,0,0
"2025-09-01 15:00:00",100,100,60,30,450,0,0,0,510
"2025-09-01 15:15:00",0,0,40,80,480,0,0,10,380
"2025-09-01 15:30:00",380,350,100,40,510,10,0,0,0
"2025-09-01 15:45:00",540,490,160,30,500,0,0,0,0
"2025-09-01 16:00:00",370,350,180,20,480,0,0,0,0
"2025-09-01 16:15:00",380,350,90,20,530,0,0,10,510
"2025-09-01 16:30:00",0,0,130,20,520,0,0,0,380
"2025-09-01 16:45:00",0,0,110,290,500,10,0,0,0
"2025-09-01 17:00:00",0,0,80,680,540,10,0,0,0
"2025-09-01 17:15:00",350,310,80,700,430,0,0,0,0
